Customer ID,Account Type,Account Tier,Amount(₦),Transaction Type,Sender's Location,Timestamp,Remark
Customer 1016,Corporate,Tier 1,4904.85,Payment for Goods/Services,Abuja,3:37:50,Normal
Customer 1017,Corporate,Tier 2,15627.17,Transfer to a Third-Party,Ibadan,17:01:02,Normal
Customer_Special 05,Individual,Tier 3,693936.57,Withdrawal,Ibadan,1:37:53,Normal
Customer 1019,Individual,Tier 2,10152.21,Withdrawal,Abuja,11:17:25,Normal
Customer 1020,Individual,Tier 3,22940.24,Withdrawal,Enugu,23:26:27,Normal
Customer 1021,Individual,Tier 1,20768.35,Withdrawal,Lagos,17:09:48,Normal
Customer 1022,Individual,Tier 1,34377.99,Transfer to a Third-Party,Enugu,0:08:57,Normal
Customer 1023,Individual,Tier 1,17156.04,Payment for Goods/Services,Ibadan,15:46:53,Normal
Customer 1024,Corporate,Tier 2,24220.46,Payment for Goods/Services,Abuja,4:16:13,Normal
Customer 1025,Corporate,Tier 1,46889.49,Withdrawal,Lagos,2:56:07,Normal
Customer 1026,Individual,Tier 2,24032.0,Withdrawal,Enugu,16:08:42,Normal
Customer 1027,Corporate,Tier 3,17389.49,Transfer to a Third-Party,Enugu,18:35:51,Normal
Customer 1028,Corporate,Tier 1,6417.67,Withdrawal,Enugu,22:29:17,Normal
Customer 1029,Individual,Tier 3,18345.25,Withdrawal,Port Harcourt,16:34:08,Normal
Customer 1030,Corporate,Tier 1,2936.85,Transfer to a Third-Party,Enugu,17:29:36,Normal
Customer 1031,Corporate,Tier 2,35048.13,Payment for Goods/Services,Abuja,0:36:15,Normal
Customer 1032,Corporate,Tier 2,12799.81,Transfer to a Third-Party,Enugu,17:04:52,Normal
Customer 1033,Individual,Tier 2,20606.2,Transfer to a Third-Party,Port Harcourt,20:33:51,Normal
Customer 1034,Individual,Tier 2,17747.7,Withdrawal,Ibadan,15:49:57,Normal
Customer 1035,Individual,Tier 2,18633.39,Payment for Goods/Services,Enugu,2:17:43,Normal
Customer 1036,Corporate,Tier 3,12607.74,Withdrawal,Lagos,14:53:41,Normal
Customer 1037,Individual,Tier 2,25366.34,Withdrawal,Port Harcourt,6:47:59,Normal
Customer 1038,Individual,Tier 1,22024.41,Transfer to a Third-Party,Abuja,4:57:01,Normal
Customer 1039,Corporate,Tier 3,19180.67,Withdrawal,Enugu,11:23:05,Normal
Customer 1040,Individual,Tier 3,31935.37,Transfer to a Third-Party,Enugu,12:21:58,Normal
Customer 1041,Individual,Tier 2,8958.55,Transfer to a Third-Party,Abuja,14:55:39,Normal
Customer 1042,Corporate,Tier 2,10172.21,Transfer to a Third-Party,Enugu,22:57:42,Normal
Customer 1043,Individual,Tier 2,34553.14,Payment for Goods/Services,Abuja,2:06:04,Normal
Customer 1044,Corporate,Tier 2,20206.37,Transfer to a Third-Party,Lagos,23:42:56,Normal
Customer 1045,Individual,Tier 1,30611.55,Withdrawal,Enugu,2:51:21,Normal
Customer 1046,Corporate,Tier 2,59606.29,Withdrawal,Enugu,9:26:00,Normal
Customer 1047,Corporate,Tier 3,8331.73,Payment for Goods/Services,Lagos,4:01:12,Normal
Customer 1048,Corporate,Tier 1,17311.37,Withdrawal,Abuja,10:29:44,Normal
Customer 1049,Corporate,Tier 2,8200.82,Transfer to a Third-Party,Port Harcourt,9:19:10,Normal
Customer 1050,Corporate,Tier 2,40119.89,Payment for Goods/Services,Port Harcourt,4:10:18,Normal
Customer 1051,Individual,Tier 1,8434.77,Payment for Goods/Services,Lagos,22:14:45,Normal
Customer 1052,Individual,Tier 1,13777.79,Withdrawal,Abuja,8:21:24,Normal
Customer 1053,Individual,Tier 2,15143.8,Withdrawal,Abuja,3:48:19,Normal
Customer 1054,Individual,Tier 1,3228.64,Payment for Goods/Services,Lagos,14:25:02,Normal
Customer 1055,Individual,Tier 1,38337.96,Payment for Goods/Services,Abuja,9:21:18,Normal
Customer 1056,Corporate,Tier 2,26667.44,Withdrawal,Ibadan,23:10:21,Normal
Customer 1057,Corporate,Tier 2,42653.24,Payment for Goods/Services,Enugu,17:15:08,Normal
Customer 1058,Individual,Tier 1,21955.27,Withdrawal,Abuja,20:22:32,Normal
Customer 1059,Corporate,Tier 2,6024.5,Payment for Goods/Services,Port Harcourt,16:03:02,Normal
Customer 1060,Individual,Tier 2,9289.32,Withdrawal,Lagos,17:19:18,Normal
Customer 1061,Individual,Tier 1,6451.12,Transfer to a Third-Party,Lagos,21:17:33,Normal
Customer 1062,Corporate,Tier 2,15525.0,Withdrawal,Abuja,4:17:36,Normal
Customer 1063,Corporate,Tier 2,23588.73,Payment for Goods/Services,Lagos,9:08:15,Normal
Customer 1064,Corporate,Tier 1,4042.93,Withdrawal,Abuja,4:31:02,Normal
Customer 1065,Individual,Tier 2,37987.02,Withdrawal,Port Harcourt,18:38:35,Normal
Customer 1066,Individual,Tier 2,40376.64,Withdrawal,Enugu,23:44:56,Normal
Customer 1067,Corporate,Tier 1,31621.18,Withdrawal,Enugu,5:44:15,Normal
Customer 1068,Individual,Tier 1,20796.14,Payment for Goods/Services,Ibadan,11:53:29,Normal
Customer 1069,Corporate,Tier 2,16734.45,Payment for Goods/Services,Abuja,1:03:30,Normal
Customer 1070,Corporate,Tier 1,12563.91,Transfer to a Third-Party,Ibadan,17:16:24,Normal
Customer 1071,Corporate,Tier 1,49592.89,Transfer to a Third-Party,Port Harcourt,22:31:23,Normal
Customer 1072,Individual,Tier 1,10691.82,Transfer to a Third-Party,Port Harcourt,11:41:52,Normal
Customer 1073,Individual,Tier 2,24568.45,Withdrawal,Ibadan,7:17:02,Normal
Customer 1074,Corporate,Tier 1,28343.32,Transfer to a Third-Party,Abuja,10:42:39,Normal
Customer 1075,Individual,Tier 2,9368563.55,Withdrawal,Ibadan,13:05:41,Suspicious
Customer 1076,Corporate,Tier 2,8868.16,Payment for Goods/Services,Enugu,3:57:03,Normal
Customer 1077,Individual,Tier 2,47385.36,Payment for Goods/Services,Lagos,2:54:06,Normal
Customer 1078,Individual,Tier 2,22162.59,Transfer to a Third-Party,Enugu,18:07:46,Normal
Customer 1079,Corporate,Tier 2,15213.55,Transfer to a Third-Party,Port Harcourt,19:00:22,Normal
Customer 1080,Individual,Tier 2,21389.28,Withdrawal,Ibadan,23:22:28,Normal
Customer 1081,Individual,Tier 2,20668.49,Transfer to a Third-Party,Port Harcourt,20:54:13,Normal
Customer 1082,Corporate,Tier 1,20269.15,Withdrawal,Port Harcourt,0:17:46,Normal
Customer 1083,Individual,Tier 2,27597.74,Payment for Goods/Services,Port Harcourt,2:28:41,Normal
Customer 1084,Individual,Tier 2,25962.62,Payment for Goods/Services,Lagos,19:50:51,Normal
Customer_Special 03,Individual,Tier 3,660170.69,Transfer to a Third-Party,Port Harcourt,7:49:30,Normal
Customer 1086,Corporate,Tier 1,26337.8,Withdrawal,Port Harcourt,22:58:22,Normal
Customer 1087,Individual,Tier 1,16526.77,Transfer to a Third-Party,Enugu,13:53:42,Normal
Customer 1088,Individual,Tier 2,6774.4,Transfer to a Third-Party,Abuja,7:06:17,Normal
Customer 1089,Corporate,Tier 1,2975.14,Withdrawal,Abuja,13:36:38,Normal
Customer 1090,Individual,Tier 3,45199.95,Payment for Goods/Services,Lagos,10:24:08,Normal
Customer 1091,Corporate,Tier 2,21281.45,Payment for Goods/Services,Enugu,2:53:31,Normal
Customer 1092,Individual,Tier 1,14304.6,Payment for Goods/Services,Enugu,0:19:38,Normal
Customer 1093,Individual,Tier 1,70932.21,Payment for Goods/Services,Enugu,2:51:44,Normal
Customer 1094,Corporate,Tier 1,18673.53,Transfer to a Third-Party,Port Harcourt,13:48:43,Normal
Customer 1095,Individual,Tier 1,22263.37,Payment for Goods/Services,Port Harcourt,5:08:01,Normal
Customer 1096,Corporate,Tier 2,3798.59,Transfer to a Third-Party,Lagos,21:58:18,Normal
Customer 1097,Corporate,Tier 2,14289.46,Withdrawal,Port Harcourt,3:48:00,Normal
Customer 1098,Corporate,Tier 3,12423.79,Transfer to a Third-Party,Ibadan,9:03:17,Normal
Customer 1099,Individual,Tier 2,16910.8,Transfer to a Third-Party,Ibadan,8:57:09,Normal
Customer 1100,Individual,Tier 2,9249.15,Withdrawal,Ibadan,23:56:30,Normal
Customer 1101,Individual,Tier 3,6146.91,Withdrawal,Lagos,10:53:57,Normal
Customer 1102,Individual,Tier 3,10861.28,Withdrawal,Ibadan,16:57:19,Normal
Customer 1103,Corporate,Tier 2,22631.97,Withdrawal,Ibadan,14:11:26,Normal
Customer 1104,Corporate,Tier 2,40941.73,Withdrawal,Abuja,17:03:42,Normal
Customer 1105,Corporate,Tier 2,23135.39,Transfer to a Third-Party,Abuja,13:17:39,Normal
Customer 1106,Individual,Tier 1,34710.75,Payment for Goods/Services,Port Harcourt,6:16:24,Normal
Customer 1107,Individual,Tier 2,26715.52,Payment for Goods/Services,Abuja,14:39:14,Normal
Customer 1108,Individual,Tier 2,8593.37,Transfer to a Third-Party,Lagos,1:00:37,Normal
Customer 1109,Corporate,Tier 2,24239.35,Payment for Goods/Services,Port Harcourt,0:34:05,Normal
Customer 1110,Individual,Tier 2,3818.29,Withdrawal,Enugu,1:40:37,Normal
Customer 1111,Corporate,Tier 2,18698.74,Payment for Goods/Services,Port Harcourt,20:32:34,Normal
Customer 1112,Corporate,Tier 2,8664.81,Withdrawal,Abuja,13:03:16,Normal
Customer 1113,Individual,Tier 1,33979.78,Withdrawal,Ibadan,19:28:31,Normal
Customer 1114,Corporate,Tier 1,22791.61,Withdrawal,Enugu,5:33:30,Normal
Customer 1115,Corporate,Tier 1,34392.19,Transfer to a Third-Party,Lagos,21:43:49,Normal
Customer 1116,Individual,Tier 1,10836.2,Transfer to a Third-Party,Port Harcourt,14:19:36,Normal
Customer 1117,Individual,Tier 2,15242.79,Transfer to a Third-Party,Lagos,21:29:45,Normal
Customer 1118,Individual,Tier 1,23587.17,Withdrawal,Enugu,19:39:39,Normal
Customer 1119,Individual,Tier 1,7959.44,Transfer to a Third-Party,Lagos,13:01:27,Normal
Customer 1120,Individual,Tier 2,9991.93,Transfer to a Third-Party,Lagos,18:04:35,Normal
Customer 1121,Individual,Tier 2,25073.04,Withdrawal,Port Harcourt,20:47:11,Normal
Customer 1122,Corporate,Tier 1,13676.66,Withdrawal,Abuja,5:38:30,Normal
Customer 1123,Corporate,Tier 2,15859.33,Withdrawal,Lagos,14:51:05,Normal
Customer 1124,Corporate,Tier 1,20235.55,Payment for Goods/Services,Abuja,14:45:14,Normal
Customer 1125,Corporate,Tier 1,26467.64,Payment for Goods/Services,Abuja,12:50:55,Normal
Customer 1126,Corporate,Tier 2,31137.27,Payment for Goods/Services,Port Harcourt,6:38:45,Normal
Customer 1127,Individual,Tier 3,24872.15,Payment for Goods/Services,Enugu,17:42:08,Normal
Customer 1128,Corporate,Tier 2,4773.27,Withdrawal,Port Harcourt,20:42:37,Normal
Customer 1129,Individual,Tier 2,32353.59,Transfer to a Third-Party,Enugu,9:16:28,Normal
Customer 1130,Corporate,Tier 2,29529.62,Withdrawal,Lagos,0:23:28,Normal
Customer 1131,Corporate,Tier 2,11801.14,Payment for Goods/Services,Abuja,1:27:38,Normal
Customer 1132,Corporate,Tier 1,44599.11,Transfer to a Third-Party,Abuja,1:45:43,Normal
Customer 1133,Corporate,Tier 2,14903.34,Payment for Goods/Services,Ibadan,21:28:36,Normal
Customer 1134,Corporate,Tier 3,7050.01,Withdrawal,Lagos,9:09:12,Normal
Customer 1135,Individual,Tier 2,16956.73,Transfer to a Third-Party,Abuja,18:11:34,Normal
Customer 1136,Corporate,Tier 2,18792.11,Payment for Goods/Services,Port Harcourt,18:00:10,Normal
Customer 1137,Individual,Tier 2,4984.33,Transfer to a Third-Party,Ibadan,2:44:45,Normal
Customer 1138,Individual,Tier 1,17091.59,Withdrawal,Abuja,18:36:31,Normal
Customer 1139,Corporate,Tier 2,18220.89,Transfer to a Third-Party,Enugu,16:58:30,Normal
Customer 1140,Corporate,Tier 2,41735.33,Withdrawal,Enugu,9:03:08,Normal
Customer 1141,Corporate,Tier 2,17687.08,Withdrawal,Abuja,7:36:31,Normal
Customer 1142,Corporate,Tier 3,38564.15,Payment for Goods/Services,Enugu,8:14:04,Normal
Customer 1143,Individual,Tier 2,22534.88,Transfer to a Third-Party,Enugu,20:17:38,Normal
Customer 1144,Individual,Tier 3,8257.9,Transfer to a Third-Party,Ibadan,1:01:09,Normal
Customer 1145,Individual,Tier 1,43651.77,Transfer to a Third-Party,Port Harcourt,0:04:03,Normal
Customer 1146,Corporate,Tier 2,24963.66,Transfer to a Third-Party,Port Harcourt,3:11:07,Normal
Customer 1147,Individual,Tier 1,35300.27,Payment for Goods/Services,Abuja,8:29:45,Normal
Customer 1148,Individual,Tier 1,8529.63,Payment for Goods/Services,Enugu,18:59:55,Normal
Customer 1149,Corporate,Tier 2,16250.85,Transfer to a Third-Party,Enugu,22:19:59,Normal
Customer 1150,Individual,Tier 2,5608.47,Transfer to a Third-Party,Ibadan,14:35:15,Normal
Customer 1151,Corporate,Tier 3,22446.06,Payment for Goods/Services,Ibadan,0:17:51,Normal
Customer 1152,Corporate,Tier 2,12674.16,Withdrawal,Enugu,20:47:16,Normal
Customer 1153,Corporate,Tier 3,38424.0,Transfer to a Third-Party,Port Harcourt,15:37:34,Normal
Customer 1154,Individual,Tier 1,7716.64,Transfer to a Third-Party,Lagos,9:07:37,Normal
Customer 1155,Individual,Tier 2,604.39,Transfer to a Third-Party,Enugu,3:24:59,Normal
Customer 1156,Corporate,Tier 2,33802.51,Payment for Goods/Services,Lagos,9:38:02,Normal
Customer 1157,Individual,Tier 2,27901.74,Transfer to a Third-Party,Ibadan,1:36:50,Normal
Customer 1158,Individual,Tier 1,3818.76,Transfer to a Third-Party,Port Harcourt,21:13:44,Normal
Customer 1159,Corporate,Tier 2,2511.55,Transfer to a Third-Party,Port Harcourt,21:07:17,Normal
Customer_Special 05,Individual,Tier 3,620895.01,Transfer to a Third-Party,Ibadan,7:50:45,Normal
Customer 1161,Individual,Tier 2,32758.51,Payment for Goods/Services,Abuja,16:45:56,Normal
Customer 1162,Corporate,Tier 2,23655.14,Transfer to a Third-Party,Lagos,13:51:04,Normal
Customer 1163,Corporate,Tier 1,22367.32,Transfer to a Third-Party,Ibadan,20:42:19,Normal
Customer 1164,Individual,Tier 1,1356.92,Withdrawal,Port Harcourt,14:42:20,Normal
Customer 1165,Individual,Tier 1,18375.79,Payment for Goods/Services,Lagos,2:29:45,Normal
Customer 1166,Corporate,Tier 3,23037.75,Withdrawal,Lagos,8:18:18,Normal
Customer 1167,Corporate,Tier 2,13087.28,Transfer to a Third-Party,Ibadan,23:42:32,Normal
Customer 1168,Corporate,Tier 2,3619.26,Withdrawal,Enugu,23:43:29,Normal
Customer 1169,Individual,Tier 2,4399.44,Transfer to a Third-Party,Port Harcourt,10:02:38,Normal
Customer 1170,Corporate,Tier 3,5545.47,Payment for Goods/Services,Ibadan,10:43:47,Normal
Customer 1171,Individual,Tier 1,13051.03,Payment for Goods/Services,Port Harcourt,4:20:22,Normal
Customer 1172,Individual,Tier 1,37378.45,Withdrawal,Ibadan,3:26:53,Normal
Customer 1173,Individual,Tier 2,19979.08,Withdrawal,Abuja,13:01:45,Normal
Customer 1174,Individual,Tier 2,24319.37,Payment for Goods/Services,Lagos,20:23:20,Normal
Customer 1175,Corporate,Tier 2,15113.08,Transfer to a Third-Party,Enugu,13:52:54,Normal
Customer 1176,Corporate,Tier 1,7271.02,Withdrawal,Abuja,12:04:01,Normal
Customer 1177,Corporate,Tier 1,12023.21,Withdrawal,Lagos,16:33:37,Normal
Customer 1178,Corporate,Tier 2,1340.35,Payment for Goods/Services,Port Harcourt,14:23:18,Normal
Customer 1179,Corporate,Tier 2,8922.69,Withdrawal,Enugu,13:20:33,Normal
Customer 1180,Individual,Tier 2,23850.31,Transfer to a Third-Party,Enugu,17:02:16,Normal
Customer 1181,Corporate,Tier 2,26880939.46,Transfer to a Third-Party,Abuja,15:58:38,Suspicious
Customer 1182,Corporate,Tier 2,22219.53,Withdrawal,Ibadan,6:29:57,Normal
Customer 1183,Individual,Tier 1,19173.39,Payment for Goods/Services,Lagos,8:09:39,Normal
Customer 1184,Corporate,Tier 2,47346.75,Transfer to a Third-Party,Port Harcourt,4:36:30,Normal
Customer 1185,Corporate,Tier 2,25947.14,Transfer to a Third-Party,Ibadan,5:15:08,Normal
Customer 1186,Individual,Tier 1,29965.9,Payment for Goods/Services,Abuja,21:42:47,Normal
Customer 1187,Individual,Tier 1,10919.2,Withdrawal,Ibadan,11:03:46,Normal
Customer 1188,Individual,Tier 1,19732.36,Withdrawal,Abuja,10:23:13,Normal
Customer 1189,Corporate,Tier 3,38712.92,Payment for Goods/Services,Port Harcourt,23:16:15,Normal
Customer 1190,Corporate,Tier 2,10709.66,Withdrawal,Abuja,2:15:46,Normal
Customer 1191,Corporate,Tier 2,5241.11,Transfer to a Third-Party,Enugu,5:06:32,Normal
Customer 1192,Corporate,Tier 2,5054.17,Payment for Goods/Services,Lagos,14:57:47,Normal
Customer 1193,Corporate,Tier 3,5361.26,Payment for Goods/Services,Abuja,13:13:14,Normal
Customer 1194,Individual,Tier 2,12644.91,Transfer to a Third-Party,Ibadan,11:49:48,Normal
Customer 1195,Corporate,Tier 1,20197.38,Transfer to a Third-Party,Abuja,14:20:28,Normal
Customer 1196,Corporate,Tier 2,23372.5,Transfer to a Third-Party,Enugu,0:43:59,Normal
Customer 1197,Corporate,Tier 2,1648.31,Transfer to a Third-Party,Abuja,1:50:18,Normal
Customer 1198,Individual,Tier 2,15798.55,Payment for Goods/Services,Lagos,16:46:18,Normal
Customer 1199,Individual,Tier 1,10546.72,Payment for Goods/Services,Enugu,14:09:45,Normal
Customer 1200,Corporate,Tier 3,25832.23,Transfer to a Third-Party,Port Harcourt,19:30:10,Normal
Customer 1201,Corporate,Tier 3,8114.73,Withdrawal,Enugu,13:06:47,Normal
Customer 1202,Individual,Tier 3,37034.86,Payment for Goods/Services,Abuja,15:50:12,Normal
Customer 1203,Corporate,Tier 1,8487.58,Transfer to a Third-Party,Abuja,20:58:26,Normal
Customer 1204,Individual,Tier 1,23152.93,Payment for Goods/Services,Lagos,16:25:33,Normal
Customer 1205,Individual,Tier 2,36433.87,Withdrawal,Ibadan,21:18:26,Normal
Customer 1206,Individual,Tier 2,15057.62,Withdrawal,Ibadan,20:04:06,Normal
Customer 1207,Individual,Tier 2,28053.81,Payment for Goods/Services,Ibadan,23:32:42,Normal
Customer 1208,Individual,Tier 2,23442.55,Withdrawal,Abuja,3:56:59,Normal
Customer 1209,Corporate,Tier 3,26766.58,Transfer to a Third-Party,Lagos,20:01:22,Normal
Customer 1210,Individual,Tier 2,12858.9,Transfer to a Third-Party,Lagos,22:31:25,Normal
Customer 1211,Corporate,Tier 1,12047.63,Withdrawal,Enugu,17:40:05,Normal
Customer 1212,Individual,Tier 1,13309.58,Withdrawal,Port Harcourt,6:20:25,Normal
Customer 1213,Corporate,Tier 1,7117.36,Withdrawal,Lagos,5:34:06,Normal
Customer 1214,Individual,Tier 1,9184.42,Transfer to a Third-Party,Ibadan,15:40:36,Normal
Customer 1215,Individual,Tier 1,10086.48,Transfer to a Third-Party,Enugu,20:18:02,Normal
Customer 1216,Corporate,Tier 2,19573.31,Withdrawal,Enugu,4:32:15,Normal
Customer 1217,Individual,Tier 1,17891.31,Transfer to a Third-Party,Port Harcourt,22:03:49,Normal
Customer 1218,Individual,Tier 2,14992.54,Transfer to a Third-Party,Abuja,5:13:50,Normal
Customer 1219,Individual,Tier 2,30077.0,Payment for Goods/Services,Enugu,14:29:46,Normal
Customer 1220,Individual,Tier 1,14580.81,Transfer to a Third-Party,Abuja,4:21:44,Normal
Customer 1221,Individual,Tier 1,32560.14,Transfer to a Third-Party,Ibadan,0:17:06,Normal
Customer 1222,Individual,Tier 1,45859.13,Withdrawal,Enugu,6:56:59,Normal
Customer 1223,Individual,Tier 1,11411.91,Withdrawal,Enugu,1:30:37,Normal
Customer 1224,Individual,Tier 2,5974.39,Withdrawal,Enugu,13:43:32,Normal
Customer 1225,Individual,Tier 2,8506.76,Withdrawal,Ibadan,1:46:24,Normal
Customer 1226,Individual,Tier 2,27304.59,Transfer to a Third-Party,Lagos,7:53:20,Normal
Customer 1227,Individual,Tier 1,10808.39,Payment for Goods/Services,Port Harcourt,23:59:13,Normal
Customer 1228,Corporate,Tier 2,22441.01,Payment for Goods/Services,Port Harcourt,4:13:25,Normal
Customer_Special 03,Individual,Tier 3,585801.79,Payment for Goods/Services,Port Harcourt,17:32:59,Normal
Customer 1230,Corporate,Tier 1,2260.28,Transfer to a Third-Party,Ibadan,8:09:38,Normal
Customer 1231,Corporate,Tier 1,5138.46,Payment for Goods/Services,Ibadan,20:50:12,Normal
Customer 1232,Individual,Tier 2,8824.32,Withdrawal,Abuja,13:20:49,Normal
Customer 1233,Corporate,Tier 1,11429.25,Payment for Goods/Services,Lagos,11:23:03,Normal
Customer 1234,Corporate,Tier 2,47772.57,Withdrawal,Enugu,1:08:05,Normal
Customer 1235,Corporate,Tier 1,43705.8,Transfer to a Third-Party,Ibadan,20:26:24,Normal
Customer 1236,Corporate,Tier 1,19870.68,Transfer to a Third-Party,Lagos,3:09:27,Normal
Customer 1237,Corporate,Tier 2,24093.7,Transfer to a Third-Party,Abuja,10:32:04,Normal
Customer 1238,Corporate,Tier 2,27789.64,Payment for Goods/Services,Enugu,23:26:09,Normal
Customer 1239,Individual,Tier 2,10052.84,Transfer to a Third-Party,Enugu,0:05:15,Normal
Customer 1240,Individual,Tier 1,24041.73,Payment for Goods/Services,Enugu,13:21:54,Normal
Customer 1241,Corporate,Tier 3,32249.05,Transfer to a Third-Party,Lagos,21:11:06,Normal
Customer 1242,Individual,Tier 2,13930.1,Withdrawal,Port Harcourt,3:23:19,Normal
Customer 1243,Corporate,Tier 1,6369.48,Withdrawal,Abuja,4:08:25,Normal
Customer 1244,Individual,Tier 1,2264.71,Withdrawal,Enugu,4:40:34,Normal
Customer_Special 05,Individual,Tier 3,737016.7,Payment for Goods/Services,Ibadan,2:27:19,Normal
Customer 1246,Individual,Tier 2,17205.39,Transfer to a Third-Party,Lagos,13:41:22,Normal
Customer 1247,Individual,Tier 1,14494.64,Transfer to a Third-Party,Abuja,15:47:42,Normal
Customer 1248,Corporate,Tier 3,41452.4,Transfer to a Third-Party,Port Harcourt,4:59:05,Normal
Customer 1249,Corporate,Tier 2,38674.92,Transfer to a Third-Party,Ibadan,18:48:00,Normal
Customer 1250,Individual,Tier 2,16380.7,Payment for Goods/Services,Ibadan,9:53:04,Normal
Customer 1251,Individual,Tier 2,27181.61,Payment for Goods/Services,Lagos,15:58:49,Normal
Customer 1252,Individual,Tier 2,12137.22,Transfer to a Third-Party,Enugu,7:44:26,Normal
Customer 1253,Individual,Tier 1,29468.09,Payment for Goods/Services,Enugu,20:40:54,Normal
Customer 1254,Individual,Tier 2,29805.36,Withdrawal,Ibadan,13:36:41,Normal
